location,shell,proxy,value,std
Faro Punta Sottile,FPS-E_D,d18o,1.55,0.05
Faro Punta Sottile,FPS-E_D,d18o,1.67,0.04
Faro Punta Sottile,FPS-E_D,d18o,1.88,0.03
Faro Punta Sottile,FPS-E_D,d18o,1.90,0.04
Faro Punta Sottile,FPS-E_D,d18o,1.90,0.04
Faro Punta Sottile,FPS-E_D,d18o,1.51,0.03
Faro Punta Sottile,FPS-E_D,d18o,1.38,0.05
Faro Punta Sottile,FPS-E_D,d18o,1.19,0.05
Faro Punta Sottile,FPS-E_D,d18o,0.52,0.05
Faro Punta Sottile,FPS-E_D,d18o,0.00,0.04
Faro Punta Sottile,FPS-E_D,d18o,-0.24,0.03
Faro Punta Sottile,FPS-E_D,d18o,1.80,0.04
Faro Punta Sottile,FPS-E_D,d18o,2.08,0.05
Faro Punta Sottile,FPS-E_D,d18o,2.24,0.05
Faro Punta Sottile,FPS-E_D,d18o,2.16,0.05
Faro Punta Sottile,FPS-E_D,d18o,2.06,0.03
Faro Punta Sottile,FPS-E_D,mg_ca,0.698295116,0.024498705
Faro Punta Sottile,FPS-E_D,mg_ca,0.725942245,0.016419918
Faro Punta Sottile,FPS-E_D,mg_ca,0.708247748,0.019936627
Faro Punta Sottile,FPS-E_D,mg_ca,0.668072427,0.016407782
Faro Punta Sottile,FPS-E_D,mg_ca,0.674406802,0.02360085
Faro Punta Sottile,FPS-E_D,mg_ca,0.608194969,0.030172816
Faro Punta Sottile,FPS-E_D,mg_ca,0.618681226,0.014784754
Faro Punta Sottile,FPS-E_D,mg_ca,0.613686058,0.020642047
Faro Punta Sottile,FPS-E_D,mg_ca,0.618791535,0.015744105
Faro Punta Sottile,FPS-E_D,mg_ca,0.591846769,0.029509738
Faro Punta Sottile,FPS-E_D,mg_ca,0.583905035,0.027556798
Faro Punta Sottile,FPS-E_D,mg_ca,0.597687233,0.021410282
Faro Punta Sottile,FPS-E_D,mg_ca,0.590178136,0.014896022
Faro Punta Sottile,FPS-E_D,mg_ca,0.575206964,0.034870789
Faro Punta Sottile,FPS-E_D,mg_ca,0.596754581,0.031381128
Faro Punta Sottile,FPS-E_D,mg_ca,0.578712853,0.0239145
Faro Punta Sottile,FPS-E_D,mg_ca,0.577413216,0.028108964
Faro Punta Sottile,FPS-E_D,mg_ca,0.584315956,0.019310374
Faro Punta Sottile,FPS-E_D,mg_ca,0.585242012,0.021311346
Faro Punta Sottile,FPS-E_D,mg_ca,0.596680302,0.024285948
Faro Punta Sottile,FPS-E_D,mg_ca,0.579316115,0.024102504
Faro Punta Sottile,FPS-E_D,mg_ca,0.589002272,0.015754917
Faro Punta Sottile,FPS-E_D,mg_ca,0.585604094,0.015976613
Faro Punta Sottile,FPS-E_D,mg_ca,0.583823737,0.031060052
Faro Punta Sottile,FPS-E_D,mg_ca,0.590499534,0.015452612
Faro Punta Sottile,FPS-E_D,mg_ca,0.581419041,0.019971382
Faro Punta Sottile,FPS-E_D,mg_ca,0.601730879,0.023751465
Faro Punta Sottile,FPS-E_D,mg_ca,0.588207875,0.020676257
Faro Punta Sottile,FPS-E_D,mg_ca,0.551969571,0.020992218
Faro Punta Sottile,FPS-E_D,mg_ca,0.596666156,0.027084031
Faro Punta Sottile,FPS-E_D,mg_ca,0.595064551,0.015052938
Faro Punta Sottile,FPS-E_D,mg_ca,0.586339671,0.022456635
Faro Punta Sottile,FPS-E_D,mg_ca,0.582462162,0.01938091
Faro Punta Sottile,FPS-E_D,mg_ca,0.57698785,0.017314206
Faro Punta Sottile,FPS-E_D,mg_ca,0.574445096,0.010537975
Faro Punta Sottile,FPS-E_D,mg_ca,0.628142857,0.018892543
Faro Punta Sottile,FPS-E_D,mg_ca,0.590294924,0.020314897
Faro Punta Sottile,FPS-E_D,mg_ca,0.59684424,0.014839083
Faro Punta Sottile,FPS-E_D,mg_ca,0.590136401,0.032355577
Faro Punta Sottile,FPS-E_D,mg_ca,0.632445132,0.02612756
Faro Punta Sottile,FPS-E_D,mg_ca,0.631403338,0.022285762
Faro Punta Sottile,FPS-E_D,mg_ca,0.597976723,0.020220615
Faro Punta Sottile,FPS-E_D,mg_ca,0.58209673,0.021154622
Faro Punta Sottile,FPS-E_D,mg_ca,0.581211127,0.028028983
Faro Punta Sottile,FPS-E_D,mg_ca,0.601415807,0.021400335
Faro Punta Sottile,FPS-E_D,mg_ca,0.604243815,0.023638865
Faro Punta Sottile,FPS-E_D,mg_ca,0.580836255,0.025920968
Faro Punta Sottile,FPS-E_D,mg_ca,0.572184358,0.015827792
Faro Punta Sottile,FPS-E_D,mg_ca,0.623236764,0.032722107
Faro Punta Sottile,FPS-E_D,mg_ca,0.624984328,0.010224356
Faro Punta Sottile,FPS-E_D,mg_ca,0.595166544,0.015597698
Faro Punta Sottile,FPS-E_D,mg_ca,0.597741407,0.017598131
Faro Punta Sottile,FPS-E_D,mg_ca,0.602679224,0.01617567
Faro Punta Sottile,FPS-E_D,mg_ca,0.598322602,0.022830321
Faro Punta Sottile,FPS-E_D,mg_ca,0.62351966,0.022595555
Faro Punta Sottile,FPS-E_D,mg_ca,0.598925517,0.016249743
Faro Punta Sottile,FPS-E_D,mg_ca,0.612289379,0.024632025
Faro Punta Sottile,FPS-E_D,mg_ca,0.636599773,0.016279817
Faro Punta Sottile,FPS-E_D,mg_ca,0.616033298,0.015628489
Faro Punta Sottile,FPS-E_D,mg_ca,0.616556879,0.012201319
Faro Punta Sottile,FPS-E_D,mg_ca,0.607223657,0.030248778
Faro Punta Sottile,FPS-E_D,mg_ca,0.602755809,0.030103646
Faro Punta Sottile,FPS-E_D,mg_ca,0.615950692,0.029737219
Faro Punta Sottile,FPS-E_D,mg_ca,0.64552901,0.024043515
Faro Punta Sottile,FPS-E_D,mg_ca,0.622622666,0.024563716
Faro Punta Sottile,FPS-E_D,mg_ca,0.612813154,0.018691758
Faro Punta Sottile,FPS-E_D,mg_ca,0.659366417,0.047613946
Faro Punta Sottile,FPS-E_D,mg_ca,0.663241348,0.043181407
Faro Punta Sottile,FPS-E_D,mg_ca,0.697109889,0.029609598
Faro Punta Sottile,FPS-E_D,mg_ca,0.687866505,0.026676834
Faro Punta Sottile,FPS-E_D,mg_ca,0.724239277,0.030106655
Faro Punta Sottile,FPS-E_D,mg_ca,0.728221874,0.017623515
Faro Punta Sottile,FPS-E_D,mg_ca,0.710886177,0.011713021
Faro Punta Sottile,FPS-E_D,mg_ca,0.724152321,0.026217243
Faro Punta Sottile,FPS-E_D,mg_ca,0.669640185,0.025828202
Faro Punta Sottile,FPS-E_D,mg_ca,0.676405595,0.026970593
Faro Punta Sottile,FPS-E_D,mg_ca,0.740634622,0.026401209
Faro Punta Sottile,FPS-E_D,mg_ca,0.679153655,0.030398982
Faro Punta Sottile,FPS-E_D,mg_ca,0.674400604,0.040967514
Faro Punta Sottile,FPS-E_D,mg_ca,0.671520281,0.023791021
Faro Punta Sottile,FPS-E_D,mg_ca,0.684940436,0.022621585
Faro Punta Sottile,FPS-E_D,mg_ca,0.698555332,0.036091947
Faro Punta Sottile,FPS-E_D,mg_ca,0.765421947,0.029441891
Faro Punta Sottile,FPS-E_D,mg_ca,0.704534764,0.020697139
Faro Punta Sottile,FPS-E_D,mg_ca,0.718920327,0.021088465
Faro Punta Sottile,FPS-E_D,mg_ca,0.721809918,0.041630715
Faro Punta Sottile,FPS-E_D,mg_ca,0.717581973,0.023259906
Faro Punta Sottile,FPS-E_D,mg_ca,0.743953253,0.027476775
Faro Punta Sottile,FPS-E_D,mg_ca,0.763333848,0.029524127
Faro Punta Sottile,FPS-E_D,mg_ca,0.791069769,0.038341328
Faro Punta Sottile,FPS-E_D,mg_ca,0.833034047,0.013257621
Faro Punta Sottile,FPS-E_D,mg_ca,0.785401855,0.017118779
Faro Punta Sottile,FPS-E_D,mg_ca,0.789894324,0.031533696
Faro Punta Sottile,FPS-E_D,mg_ca,0.834946972,0.034360564
Faro Punta Sottile,FPS-E_D,mg_ca,0.898003109,0.035785997
Faro Punta Sottile,FPS-E_D,mg_ca,0.830945561,0.027938946
Faro Punta Sottile,FPS-E_D,mg_ca,0.83501642,0.065731925
Faro Punta Sottile,FPS-E_D,mg_ca,0.697585597,0.022374472
Faro Punta Sottile,FPS-E_D,mg_ca,0.713735531,0.018179099
Faro Punta Sottile,FPS-E_D,mg_ca,0.688127125,0.023277993
Faro Punta Sottile,FPS-E_D,mg_ca,0.699990864,0.021633288
Faro Punta Sottile,FPS-E_D,mg_ca,0.676943021,0.029347459
Faro Punta Sottile,FPS-E_D,mg_ca,0.668813683,0.030440785
Faro Punta Sottile,FPS-E_D,mg_ca,0.724038546,0.016950718
Faro Punta Sottile,FPS-E_D,mg_ca,0.6969651,0.021857294
Faro Punta Sottile,FPS-E_D,mg_ca,0.642579156,0.035383874
Faro Punta Sottile,FPS-E_D,mg_ca,0.655083372,0.026724507
Faro Punta Sottile,FPS-E_D,mg_ca,0.645795876,0.01793229
Faro Punta Sottile,FPS-E_D,mg_ca,0.622613268,0.023769809
Faro Punta Sottile,FPS-E_D,mg_ca,0.616533506,0.014301659
Faro Punta Sottile,FPS-E_D,mg_ca,0.612709169,0.037699038
Faro Punta Sottile,FPS-E_D,mg_ca,0.602066388,0.020931863
Faro Punta Sottile,FPS-E_D,mg_ca,0.606623686,0.01731663
Faro Punta Sottile,FPS-E_D,mg_ca,0.622868194,0.019192308
Faro Punta Sottile,FPS-E_D,mg_ca,0.615200077,0.02229107
Faro Punta Sottile,FPS-E_D,mg_ca,0.633770802,0.009882239
Faro Punta Sottile,FPS-E_D,mg_ca,0.613262106,0.029127377
Faro Punta Sottile,FPS-E_D,mg_ca,0.6141022,0.018625336
Faro Punta Sottile,FPS-E_D,mg_ca,0.597759684,0.031044696
Faro Punta Sottile,FPS-E_D,mg_ca,0.590940734,0.024380752
Faro Punta Sottile,FPS-E_D,mg_ca,0.602795984,0.022177531
Faro Punta Sottile,FPS-E_D,mg_ca,0.594111995,0.016875731
Faro Punta Sottile,FPS-E_D,mg_ca,0.605030922,0.022800878
Faro Punta Sottile,FPS-E_D,mg_ca,0.601531363,0.037304421
Faro Punta Sottile,FPS-E_D,mg_ca,0.576720461,0.02271514
Faro Punta Sottile,FPS-E_D,mg_ca,0.614587507,0.014257439
Faro Punta Sottile,FPS-E_D,mg_ca,0.572459249,0.015176763
Faro Punta Sottile,FPS-E_D,mg_ca,0.59908971,0.023224028
Faro Punta Sottile,FPS-E_D,mg_ca,0.584361928,0.025806037
Faro Punta Sottile,FPS-E_D,mg_ca,0.605978172,0.01647796
Faro Punta Sottile,FPS-E_D,mg_ca,0.589386832,0.026487411
Faro Punta Sottile,FPS-E_D,mg_ca,0.593846066,0.020352179
Faro Punta Sottile,FPS-E_D,mg_ca,0.574080153,0.022714453
Faro Punta Sottile,FPS-E_D,mg_ca,0.587990389,0.020248498
Faro Punta Sottile,FPS-E_D,mg_ca,0.597879494,0.02578814
Faro Punta Sottile,FPS-E_D,mg_ca,0.592334164,0.019039268
Faro Punta Sottile,FPS-E_D,mg_ca,0.599059565,0.02478695
Faro Punta Sottile,FPS-E_D,mg_ca,0.587504957,0.032721696
Faro Punta Sottile,FPS-E_D,mg_ca,0.600432219,0.013443774
Faro Punta Sottile,FPS-E_D,mg_ca,0.579015502,0.017893451
Faro Punta Sottile,FPS-E_D,mg_ca,0.58774078,0.025969095
Faro Punta Sottile,FPS-E_D,mg_ca,0.584166862,0.024272405
Faro Punta Sottile,FPS-E_C,d18o,1.85,0.03
Faro Punta Sottile,FPS-E_C,d18o,2.00,0.04
Faro Punta Sottile,FPS-E_C,d18o,2.15,0.03
Faro Punta Sottile,FPS-E_C,d18o,2.07,0.05
Faro Punta Sottile,FPS-E_C,d18o,1.98,0.05
Faro Punta Sottile,FPS-E_C,d18o,1.94,0.05
Faro Punta Sottile,FPS-E_C,d18o,1.92,0.06
Faro Punta Sottile,FPS-E_C,d18o,1.59,0.05
Faro Punta Sottile,FPS-E_C,d18o,1.75,0.04
Faro Punta Sottile,FPS-E_C,d18o,1.58,0.04
Faro Punta Sottile,FPS-E_C,d18o,1.55,0.04
Faro Punta Sottile,FPS-E_C,d18o,1.36,0.04
Faro Punta Sottile,FPS-E_C,d18o,1.02,0.05
Faro Punta Sottile,FPS-E_C,d18o,0.96,0.05
Faro Punta Sottile,FPS-E_C,d18o,0.78,0.06
Faro Punta Sottile,FPS-E_C,d18o,-0.01,0.04
Faro Punta Sottile,FPS-E_C,d18o,-0.44,0.04
Faro Punta Sottile,FPS-E_C,d18o,-0.28,0.05
Faro Punta Sottile,FPS-E_C,d18o,-0.28,0.05
Faro Punta Sottile,FPS-E_C,d18o,-0.49,0.03
Faro Punta Sottile,FPS-E_C,d18o,1.38,0.05
Faro Punta Sottile,FPS-E_C,d18o,1.99,0.02
Faro Punta Sottile,FPS-E_C,d18o,2.08,0.04
Faro Punta Sottile,FPS-E_C,d18o,2.12,0.05
Faro Punta Sottile,FPS-E_C,d18o,1.45,0.06
Faro Punta Sottile,FPS-E_C,d18o,2.03,0.03
Faro Punta Sottile,FPS-E_C,d18o,2.08,0.05
Faro Punta Sottile,FPS-E_C,d18o,1.81,0.06
Faro Punta Sottile,FPS-E_C,mg_ca,0.663204076,0.012714198
Faro Punta Sottile,FPS-E_C,mg_ca,0.704265071,0.019496186
Faro Punta Sottile,FPS-E_C,mg_ca,0.723383506,0.029686218
Faro Punta Sottile,FPS-E_C,mg_ca,0.705523062,0.030282622
Faro Punta Sottile,FPS-E_C,mg_ca,0.635084532,0.025799075
Faro Punta Sottile,FPS-E_C,mg_ca,0.602358028,0.01662681
Faro Punta Sottile,FPS-E_C,mg_ca,0.634681728,0.024928678
Faro Punta Sottile,FPS-E_C,mg_ca,0.634660365,0.015001287
Faro Punta Sottile,FPS-E_C,mg_ca,0.669345638,0.029281365
Faro Punta Sottile,FPS-E_C,mg_ca,0.66799648,0.019975104
Faro Punta Sottile,FPS-E_C,mg_ca,0.646023457,0.02249938
Faro Punta Sottile,FPS-E_C,mg_ca,0.587389009,0.027678715
Faro Punta Sottile,FPS-E_C,mg_ca,0.544452607,0.020005444
Faro Punta Sottile,FPS-E_C,mg_ca,0.595304079,0.019045888
Faro Punta Sottile,FPS-E_C,mg_ca,0.607340925,0.015842068
Faro Punta Sottile,FPS-E_C,mg_ca,0.593257464,0.012453979
Faro Punta Sottile,FPS-E_C,mg_ca,0.599283646,0.018276057
Faro Punta Sottile,FPS-E_C,mg_ca,0.566200641,0.021541915
Faro Punta Sottile,FPS-E_C,mg_ca,0.554734551,0.016474738
Faro Punta Sottile,FPS-E_C,mg_ca,0.549683017,0.011612497
Faro Punta Sottile,FPS-E_C,mg_ca,0.52943316,0.020655885
Faro Punta Sottile,FPS-E_C,mg_ca,0.521095619,0.01203761
Faro Punta Sottile,FPS-E_C,mg_ca,0.554526942,0.034428071
Faro Punta Sottile,FPS-E_C,mg_ca,0.525930181,0.018404637
Faro Punta Sottile,FPS-E_C,mg_ca,0.563878595,0.02130412
Faro Punta Sottile,FPS-E_C,mg_ca,0.534252289,0.019232811
Faro Punta Sottile,FPS-E_C,mg_ca,0.531885352,0.023202746
Faro Punta Sottile,FPS-E_C,mg_ca,0.53867508,0.01604756
Faro Punta Sottile,FPS-E_C,mg_ca,0.589370526,0.023101167
Faro Punta Sottile,FPS-E_C,mg_ca,0.558716065,0.016327423
Faro Punta Sottile,FPS-E_C,mg_ca,0.527644034,0.021379401
Faro Punta Sottile,FPS-E_C,mg_ca,0.538860888,0.019129302
Faro Punta Sottile,FPS-E_C,mg_ca,0.577138333,0.02696115
Faro Punta Sottile,FPS-E_C,mg_ca,0.60314552,0.021882531
Faro Punta Sottile,FPS-E_C,mg_ca,0.647122634,0.011949125
Faro Punta Sottile,FPS-E_C,mg_ca,0.569362699,0.014131655
Faro Punta Sottile,FPS-E_C,mg_ca,0.579195388,0.016998397
Faro Punta Sottile,FPS-E_C,mg_ca,0.569174662,0.018945318
Faro Punta Sottile,FPS-E_C,mg_ca,0.552587153,0.019787642
Faro Punta Sottile,FPS-E_C,mg_ca,0.548691787,0.020755733
Faro Punta Sottile,FPS-E_C,mg_ca,0.536767003,0.022150524
Faro Punta Sottile,FPS-E_C,mg_ca,0.560864869,0.019356267
Faro Punta Sottile,FPS-E_C,mg_ca,0.602165017,0.015039987
Faro Punta Sottile,FPS-E_C,mg_ca,0.556055508,0.018207968
Faro Punta Sottile,FPS-E_C,mg_ca,0.568944696,0.017807904
Faro Punta Sottile,FPS-E_C,mg_ca,0.573446742,0.01825767
Faro Punta Sottile,FPS-E_C,mg_ca,0.53573935,0.024785208
Faro Punta Sottile,FPS-E_C,mg_ca,0.525540122,0.016282086
Faro Punta Sottile,FPS-E_C,mg_ca,0.562148667,0.013366254
Faro Punta Sottile,FPS-E_C,mg_ca,0.643247195,0.018616785
Faro Punta Sottile,FPS-E_C,mg_ca,0.596925393,0.028997413
Faro Punta Sottile,FPS-E_C,mg_ca,0.59974042,0.018653989
Faro Punta Sottile,FPS-E_C,mg_ca,0.587074379,0.016210763
Faro Punta Sottile,FPS-E_C,mg_ca,0.595835639,0.019827582
Faro Punta Sottile,FPS-E_C,mg_ca,0.56488457,0.019256571
Faro Punta Sottile,FPS-E_C,mg_ca,0.561222239,0.020465016
Faro Punta Sottile,FPS-E_C,mg_ca,0.553057321,0.013235523
Faro Punta Sottile,FPS-E_C,mg_ca,0.55299463,0.019687479
Faro Punta Sottile,FPS-E_C,mg_ca,0.63054181,0.015420826
Faro Punta Sottile,FPS-E_C,mg_ca,0.631346382,0.023550168
Faro Punta Sottile,FPS-E_C,mg_ca,0.623723429,0.014760453
Faro Punta Sottile,FPS-E_C,mg_ca,0.610008574,0.014553454
Faro Punta Sottile,FPS-E_C,mg_ca,0.570923695,0.014361283
Faro Punta Sottile,FPS-E_C,mg_ca,0.5918206,0.017811714
Faro Punta Sottile,FPS-E_C,mg_ca,0.610840182,0.030388634
Faro Punta Sottile,FPS-E_C,mg_ca,0.639327462,0.020868608
Faro Punta Sottile,FPS-E_C,mg_ca,0.621766561,0.027186667
Faro Punta Sottile,FPS-E_C,mg_ca,0.612668266,0.024316367
Faro Punta Sottile,FPS-E_C,mg_ca,0.641715779,0.029679698
Faro Punta Sottile,FPS-E_C,mg_ca,0.603458177,0.016813046
Faro Punta Sottile,FPS-E_C,mg_ca,0.607263026,0.023185834
Faro Punta Sottile,FPS-E_C,mg_ca,0.656506181,0.015962406
Faro Punta Sottile,FPS-E_C,mg_ca,0.628305107,0.02086928
Faro Punta Sottile,FPS-E_C,mg_ca,0.646217046,0.0259364
Faro Punta Sottile,FPS-E_C,mg_ca,0.68594637,0.018142753
Faro Punta Sottile,FPS-E_C,mg_ca,0.700033332,0.028175587
Faro Punta Sottile,FPS-E_C,mg_ca,0.731092125,0.032649256
Faro Punta Sottile,FPS-E_C,mg_ca,0.698201925,0.022545681
Faro Punta Sottile,FPS-E_C,mg_ca,0.620957196,0.023411046
Faro Punta Sottile,FPS-E_C,mg_ca,0.656070696,0.015252208
Faro Punta Sottile,FPS-E_C,mg_ca,0.659483828,0.032853018
Faro Punta Sottile,FPS-E_C,mg_ca,0.67381247,0.03359469
Faro Punta Sottile,FPS-E_C,mg_ca,0.722287943,0.026514202
Faro Punta Sottile,FPS-E_C,mg_ca,0.6819594,0.023975313
Faro Punta Sottile,FPS-E_C,mg_ca,0.677578754,0.021495822
Faro Punta Sottile,FPS-E_C,mg_ca,0.696113457,0.014923772
Faro Punta Sottile,FPS-E_C,mg_ca,0.658508206,0.018292964
Faro Punta Sottile,FPS-E_C,mg_ca,0.733220691,0.035158974
Faro Punta Sottile,FPS-E_C,mg_ca,0.751797682,0.024893779
Faro Punta Sottile,FPS-E_C,mg_ca,0.722652335,0.026599125
Faro Punta Sottile,FPS-E_C,mg_ca,0.702778148,0.013337641
Faro Punta Sottile,FPS-E_C,mg_ca,0.729410206,0.021430565
Faro Punta Sottile,FPS-E_C,mg_ca,0.764424078,0.028897824
Faro Punta Sottile,FPS-E_C,mg_ca,0.765757601,0.019678481
Faro Punta Sottile,FPS-E_C,mg_ca,0.766103525,0.02748519
Faro Punta Sottile,FPS-E_C,mg_ca,0.749676001,0.02127343
Faro Punta Sottile,FPS-E_C,mg_ca,0.800476839,0.025076914
Faro Punta Sottile,FPS-E_C,mg_ca,0.816364644,0.023503554
Faro Punta Sottile,FPS-E_C,mg_ca,0.796512577,0.031906867
Faro Punta Sottile,FPS-E_C,mg_ca,0.75004623,0.028897193
Faro Punta Sottile,FPS-E_C,mg_ca,0.805995132,0.02558616
Faro Punta Sottile,FPS-E_C,mg_ca,0.769493153,0.027278613
Faro Punta Sottile,FPS-E_C,mg_ca,0.751853044,0.022911159
Faro Punta Sottile,FPS-E_C,mg_ca,0.714920301,0.024345757
Faro Punta Sottile,FPS-E_C,mg_ca,0.749610685,0.029872601
Faro Punta Sottile,FPS-E_C,mg_ca,0.709401249,0.019125532
Faro Punta Sottile,FPS-E_C,mg_ca,0.722249245,0.023663258
Faro Punta Sottile,FPS-E_C,mg_ca,0.741293272,0.018210668
Faro Punta Sottile,FPS-E_C,mg_ca,0.775301536,0.02251645
Faro Punta Sottile,FPS-E_C,mg_ca,0.72644912,0.019438517
Faro Punta Sottile,FPS-E_C,mg_ca,0.722219905,0.020683456
Faro Punta Sottile,FPS-E_C,mg_ca,0.730512266,0.025780872
Faro Punta Sottile,FPS-E_C,mg_ca,0.718235495,0.033970538
Faro Punta Sottile,FPS-E_C,mg_ca,0.742097748,0.025499108
Faro Punta Sottile,FPS-E_C,mg_ca,0.785237942,0.019451671
Faro Punta Sottile,FPS-E_C,mg_ca,0.782051616,0.028783277
Faro Punta Sottile,FPS-E_C,mg_ca,0.759428198,0.031737078
Faro Punta Sottile,FPS-E_C,mg_ca,0.738968159,0.012907133
Faro Punta Sottile,FPS-E_C,mg_ca,0.790693272,0.018797615
Faro Punta Sottile,FPS-E_C,mg_ca,0.768695189,0.030887144
Faro Punta Sottile,FPS-E_C,mg_ca,0.757813328,0.028807287
Faro Punta Sottile,FPS-E_C,mg_ca,0.741268149,0.030490162
Faro Punta Sottile,FPS-E_C,mg_ca,0.716812771,0.02375773
Faro Punta Sottile,FPS-E_C,mg_ca,0.773750634,0.012807131
Faro Punta Sottile,FPS-E_C,mg_ca,0.763179506,0.026231045
Faro Punta Sottile,FPS-E_C,mg_ca,0.778945287,0.019856794
Faro Punta Sottile,FPS-E_C,mg_ca,0.772837769,0.029487506
Faro Punta Sottile,FPS-E_C,mg_ca,0.777172353,0.03394406
Faro Punta Sottile,FPS-E_C,mg_ca,0.741785223,0.032988143
Faro Punta Sottile,FPS-E_C,mg_ca,0.734922851,0.020491613
Faro Punta Sottile,FPS-E_C,mg_ca,0.749291305,0.01968153
Faro Punta Sottile,FPS-E_C,mg_ca,0.773416472,0.028263611
Faro Punta Sottile,FPS-E_C,mg_ca,0.798950259,0.023805846
Faro Punta Sottile,FPS-E_C,mg_ca,0.846692765,0.021795468
Faro Punta Sottile,FPS-E_C,mg_ca,0.824007668,0.037875777
Faro Punta Sottile,FPS-E_C,mg_ca,0.867588724,0.025800215
Faro Punta Sottile,FPS-E_C,mg_ca,0.841372468,0.021042145
Faro Punta Sottile,FPS-E_C,mg_ca,0.794307959,0.030499158
Faro Punta Sottile,FPS-E_C,mg_ca,0.772449714,0.028369694
Faro Punta Sottile,FPS-E_C,mg_ca,0.728890078,0.016184293
Faro Punta Sottile,FPS-E_C,mg_ca,0.779373277,0.033554667
Faro Punta Sottile,FPS-E_C,mg_ca,0.805033574,0.022936223
Faro Punta Sottile,FPS-E_C,mg_ca,0.723606542,0.020028333
Faro Punta Sottile,FPS-E_C,mg_ca,0.78857653,0.024075699
Faro Punta Sottile,FPS-E_C,mg_ca,0.821296054,0.020613717
Faro Punta Sottile,FPS-E_C,mg_ca,0.78507981,0.026557195
Faro Punta Sottile,FPS-E_C,mg_ca,0.801469886,0.029089854
Faro Punta Sottile,FPS-E_C,mg_ca,0.756952941,0.027503042
Faro Punta Sottile,FPS-E_C,mg_ca,0.816687352,0.029680568
Faro Punta Sottile,FPS-E_C,mg_ca,0.841367039,0.025407545
Faro Punta Sottile,FPS-E_C,mg_ca,0.76988658,0.024332063
Faro Punta Sottile,FPS-E_C,mg_ca,0.776788828,0.017981395
Faro Punta Sottile,FPS-E_C,mg_ca,0.808715315,0.032096369
Faro Punta Sottile,FPS-E_C,mg_ca,0.767795578,0.030831106
Faro Punta Sottile,FPS-E_C,mg_ca,0.810459913,0.024770804
Faro Punta Sottile,FPS-E_C,mg_ca,0.782475931,0.024739983
Faro Punta Sottile,FPS-E_C,mg_ca,0.819283799,0.037215345
Faro Punta Sottile,FPS-E_C,mg_ca,0.813884759,0.026060169
Faro Punta Sottile,FPS-E_C,mg_ca,0.790587228,0.020604753
Faro Punta Sottile,FPS-E_C,mg_ca,0.780409577,0.022639308
Faro Punta Sottile,FPS-E_C,mg_ca,0.789608229,0.021178515
Faro Punta Sottile,FPS-E_C,mg_ca,0.794305413,0.019484026
Faro Punta Sottile,FPS-E_C,mg_ca,0.790805236,0.031544313
Faro Punta Sottile,FPS-E_C,mg_ca,0.743837635,0.020151284
Faro Punta Sottile,FPS-E_C,mg_ca,0.776522457,0.015810055
Faro Punta Sottile,FPS-E_C,mg_ca,0.821168391,0.028188186
Faro Punta Sottile,FPS-E_C,mg_ca,0.733391834,0.015706102
Faro Punta Sottile,FPS-E_C,mg_ca,0.769371146,0.034493009
Faro Punta Sottile,FPS-E_C,mg_ca,0.820227054,0.034934179
Faro Punta Sottile,FPS-E_C,mg_ca,0.679122155,0.044770971
Faro Punta Sottile,FPS-E_C,mg_ca,0.67697693,0.023632247
Faro Punta Sottile,FPS-E_C,mg_ca,0.769851282,0.040376471
Faro Punta Sottile,FPS-E_C,mg_ca,0.705101613,0.029715068
Faro Punta Sottile,FPS-E_C,mg_ca,0.676747532,0.027298167
Faro Punta Sottile,FPS-E_C,mg_ca,0.679777711,0.022809379
Faro Punta Sottile,FPS-E_C,mg_ca,0.618221403,0.025511927
Faro Punta Sottile,FPS-E_C,mg_ca,0.595939718,0.016870784
Faro Punta Sottile,FPS-E_C,mg_ca,0.581459089,0.02566987
Faro Punta Sottile,FPS-E_C,mg_ca,0.582720679,0.030442351
Faro Punta Sottile,FPS-E_C,mg_ca,0.620739851,0.019377153
Faro Punta Sottile,FPS-E_C,mg_ca,0.596864002,0.025541029
Faro Punta Sottile,FPS-E_C,mg_ca,0.576763885,0.027277847
Faro Punta Sottile,FPS-E_C,mg_ca,0.609160297,0.020079031
Faro Punta Sottile,FPS-E_C,mg_ca,0.635969236,0.020294578
Faro Punta Sottile,FPS-E_C,mg_ca,0.576511611,0.024622094
Faro Punta Sottile,FPS-E_C,mg_ca,0.570251688,0.026596369
Faro Punta Sottile,FPS-E_C,mg_ca,0.567634578,0.029345458
Faro Punta Sottile,FPS-E_C,mg_ca,0.597870058,0.028008154
Faro Punta Sottile,FPS-E_C,mg_ca,0.573338533,0.02861636
Faro Punta Sottile,FPS-E_C,mg_ca,0.580501109,0.026899604
Faro Punta Sottile,FPS-E_C,mg_ca,0.566527217,0.018474041
Faro Punta Sottile,FPS-E_C,mg_ca,0.586566382,0.017637217
Faro Punta Sottile,FPS-E_C,mg_ca,0.562420833,0.03214033
Faro Punta Sottile,FPS-E_C,mg_ca,0.587485528,0.018640564
Faro Punta Sottile,FPS-E_C,mg_ca,0.561781758,0.030802722
Faro Punta Sottile,FPS-E_C,mg_ca,0.599800011,0.030729977
Faro Punta Sottile,FPS-E_C,mg_ca,0.63462026,0.030114615
Faro Punta Sottile,FPS-E_C,mg_ca,0.601683212,0.023360856
Faro Punta Sottile,FPS-E_C,mg_ca,0.607510984,0.014825729
